ALL_Uniq,Name_USGSO,Shape_Leng,IslandArea,Population,Population_density,evi,wind_power,wind_std,offshore_wind_potential,gdp_2019,ec_2019,geothermal_potential,hydro_potential,mean_temperature,total_precipitation,hdd,cdd,solar_power,solar_seas_ind,urban_area,urban_area_rel,res_area,elevation_max,ec_labels
273954,Ramree,687625.484424,1405.6870873,284336,202.2754584351655,4078.456555906575,26.555402523205732,0.7679053256347429,0.0,157.68316650390625,10692182.0,0.0,79326860.0,27.09516930995693,3.0696639250886957,0.0,2169.921482972582,4.238288879394531,2.0543251037597656,12.63682892098184,0.9013403093430372,26.571913135080766,300.0,S
273955,Flinders Land,299383.961785,1363.82210605,789,0.578521198989184,3938.4777752763757,380.2425111142577,0.2129313650534507,71.2420313634851,321.64971923828125,79973216.0,0.0,2132145.0,14.887252354088503,0.6664557609220689,1109.0163505790138,0.7763143454220938,3.9293055534362793,1.8963592052459717,0.0,0.0,67.00106085500157,765.0,M
273956,Oland,387128.257458,1359.27797466,26904,19.79286099057816,3283.280638517606,247.47171761560975,0.3804818658602902,45.520871180310394,451.9909362792969,178940128.0,0.0,1291202.0,9.226709202023414,0.6357861356562533,3164.7941479205447,2.8045805092942544,3.134110689163208,7.422583103179932,0.0,0.0,26.959520421513812,100.0,L
273959,Lembata,365052.418308,1272.9951789,140536,110.39790435140351,4741.786197620641,34.38774857361041,0.5947100686541693,0.0,434.89776611328125,21043560.0,0.0,0.0,27.334400775260747,1.3686821542578747,0.0,2311.2315354008497,4.507936954498291,1.4772412776947021,11.47161787602214,0.902841542862095,13.688205115837512,1620.0,M
273961,Basilan,231495.84995,1244.37701876,517750,416.07165046806216,5867.544868811881,14.06946791636007,0.5970036357815546,0.0,577.477783203125,54898728.0,0.0,109593690.0,27.204938863943596,1.9171793300957658,0.0,2265.987586550217,3.7597994804382324,1.1965819597244263,14.799840363999808,1.1918718699379367,5.129336863788731,996.0,M
273963,Lolland,297585.432803,1246.47572932,55353,44.40760353207773,3581.059268068901,367.94522404824636,0.26112414528551237,4.474575981353603,2369.791748046875,375179904.0,192.5,676264.0,10.287610636937814,0.7626450806859416,2774.079102832294,3.3551780007101826,3.032649040222168,6.199334144592285,2.8638417705605312,0.2302521105632551,0.0,53.0,L
273964,Mangole,331759.430091,1219.54052665,42930,35.201782197370655,5724.868481054358,38.404236013282826,0.5811694535201292,0.0,445.72625732421875,21681348.0,0.0,0.0,27.13205472458145,2.682798372013447,0.0,2241.0802705832502,3.7848289012908936,1.288400650024414,2.066858895710497,0.16985881304356823,3.1081448076472005,1125.0,M
273966,Rote,380976.441431,1254.08816202,144725,115.40257246897762,4290.887684981165,246.56753387478395,0.6673789953523891,0.00904,429.98419189453125,20865148.0,0.0,38180425.0,27.911203631817216,1.0720897647102277,0.0,2516.531155295991,4.669562816619873,1.4778610467910767,6.9608924590638,0.5563359820460176,82.72293879829569,452.0,M
273967,South Andaman,549733.926547,1253.40615066,223958,178.67951252837838,5317.389629092304,296.3688929504004,0.7616453958294799,0.0,1637.5003662109375,218762528.0,0.0,23983084.0,27.580997344961986,2.4894582568407926,0.0,2402.5579302060873,4.0437846183776855,1.5962591171264648,44.68737091760733,3.5719700210546765,11.659362290850913,472.0,L
273968,Okinawa,555762.206659,1209.31097307,1306879,1080.6806761062544,4579.6874994893315,440.2952963349258,0.3236258172706818,7.248897426244947,38089.79296875,8630660096.0,86.5,0.0,23.568417948403237,2.0190473603163683,21.09198269428005,1093.5184388811483,3.4631662368774414,1.8609672784805298,306.2156463430051,2.5379749837036018e-05,38.866635875644704,500.0,L
273970,Tiburon,214263.115889,1201.84453484,897,0.7463527719243791,1116.6181174920448,130.52116579191076,0.42966112175121945,1.7120895775321947,199.32330322265625,27170260.0,505.0,0.0,22.79499030199196,0.13752579861560696,34.84326787369979,1117.2221567218219,5.320056438446045,1.3054789304733276,0.0,0.0,99.33445522115495,888.0,M
273971,Bintan,382893.564084,1168.48903738,371894,318.2691391216345,4280.121821737423,83.70932392928262,0.7155774121187657,0.0,3730.484375,175453712.0,0.0,406461.0,27.71278478107189,2.44525643632167,0.0,2450.0529712447924,3.631469488143921,1.3150861263275146,75.36819424839368,6.466551288415648,47.754087612821756,361.0,L
273980,King,268499.744494,1099.48880609,1686,1.533439895578155,4602.684919210696,353.7334211569937,0.2905414391040513,61.80656049500791,321.3345642089844,80427264.0,0.0,16759593.0,14.32842432481766,0.9084381676524249,1211.735132923537,0.0,3.675570011138916,2.134222984313965,0.0,0.0,80.72457055540677,196.0,M
273990,Madre de Dios,1358861.96814,1138.21302748,298,0.261813907243507,2563.5534211412614,470.07458635297274,0.17666217232829384,26.180980487504772,134.0361328125,21038372.0,0.0,209742347.0,7.977206696821497,4.8418759875678035,3667.9729099574374,0.0,1.835683822631836,3.2351465225219727,0.0,0.0,82.62457626283293,862.0,M
273992,Hiiumaa,311270.065112,1044.97277698,7663,7.3332053894707965,3272.928880792666,180.22785212584301,0.309819039174699,23.843545827129297,122.61119079589844,29432542.0,0.0,11373042.0,8.14917537370684,0.7074302914663759,3555.6898921121406,6.050346991259204,2.995832681655884,11.721796989440918,0.0,0.0,15.505380079609852,82.0,M
273993,Margarita,291678.688329,935.615823618,605740,647.4238514453726,2846.474887981204,420.23522036138263,0.34445112080671997,46.261941021965626,318.023193359375,875201216.0,0.0,3642391.0,26.02757138859414,0.3890446401042954,0.0,1833.7317751788894,4.935282230377197,1.1863082647323608,119.03652107019131,12.74803936160554,72.71458188596183,911.0,L
273996,Mornington,302375.612208,1017.90014789,975,0.957854266964272,2782.0409096793137,218.32028647080577,0.5689237323490463,0.0,103.06480407714844,25710464.0,0.0,0.0,26.74161697374717,1.1430281819355401,0.0,1955.3633801042145,4.937922954559326,1.5407403707504272,0.0,0.0,15.921613400273937,43.0,M
273999,Shetland Mainland,848350.533616,982.568590891,15087,15.35465324239502,3601.8874534218926,817.6376183437327,0.4606365596943148,12.13294227080688,2367.198486328125,354050816.0,0.0,22148744.0,9.005706627036773,1.1690341509798445,3275.3737572269574,0.0,2.277289628982544,13.86762809753418,1.2487902608297279,0.12731809883321285,93.49997883995415,446.0,L
274005,Santa Cruz,174836.362149,992.880525496,20284,20.42944692652421,3265.500849964404,77.74540833274871,0.542560125030403,0.9866457822148753,135.14315795898438,6552880.0,0.0,0.0,23.65075068358078,0.24321917675949473,0.0,722.5273475296971,4.238430500030518,1.2482010126113892,3.2505808455891008,0.32796708449418166,76.29091761973558,861.0,S
274008,Great Nicobar,290309.499669,911.120901597,9489,10.414644185385072,5545.531021202743,265.0014605115528,0.571851375150701,0.0,337.01776123046875,46748784.0,0.0,0.0,27.448837919973585,2.3423515103143693,0.0,2352.411159578331,3.816138505935669,1.3328578472137451,2.654077384210401,0.29194368974887713,7.925036571944006,633.0,M
274011,Sado,259635.610903,862.317908303,50419,58.4691556495935,4061.9981786923113,90.64196940806764,0.6458437459631354,14.924687271025139,1526.8525390625,350424000.0,803.0999999999999,127562222.0,14.582221689831215,1.6665334872911817,1916.7503552966587,316.78522578345564,3.1472034454345703,2.977022647857666,11.452114403486116,1.3311229729398986,28.955087230411692,1170.0,L
274013,Bengkalis,172716.39684,912.286644928,107653,118.00348125067232,5299.740373338994,30.047042530308033,0.6405375514577536,0.0,827.6021118164062,38571404.0,0.0,11842582.0,27.669950299944162,2.5383966787269823,0.0,2435.756175237079,3.697936773300171,1.2854920625686646,15.018369776571362,1.6499661193080315,31.557561544161878,108.0,M
274014,Marinduque,201227.842651,905.594371274,249495,275.5041417152447,5888.4572095101885,89.74718393614188,0.7608543775063284,0.5487034995195268,556.71826171875,53538076.0,0.0,182639789.0,27.27018736321861,2.0887386375457284,0.0,2286.595402704866,3.9100873470306396,1.4474083185195923,25.91032792455352,2.867275077479466,41.40143154446697,1187.0,M
274015,Rangsang,223722.814084,880.012498362,75414,85.69651015226589,4974.737923134049,14.407228772483943,0.596905822082485,0.0,330.40185546875,16117747.0,0.0,14924359.0,27.771671738767907,2.723565136118042,0.0,2469.019094758569,3.6326324939727783,1.3013113737106323,1.0323484509059635,0.11759493088505966,29.935617393056944,98.0,M
274018,Pemba,385402.571232,983.273408266,559736,569.2577418391625,4159.013444597902,259.7466205312741,0.568534059188207,0.0,73.83824157714844,8180825.5,648.0,0.0,26.412259940209026,1.5543644596448316,0.0,1968.8931042255788,4.344799041748047,1.3467738628387451,91.61576387357451,9.338162037871673,66.80484789738516,149.0,S
274019,Lingga,306342.226701,863.565699026,30656,35.49932568486259,4862.335183484905,34.68374758128247,0.6638077677218385,0.0,297.4708251953125,14443794.0,0.0,0.0,27.54390933428391,2.679448484954062,0.0,2389.541024025307,3.5503642559051514,1.3642098903656006,1.995531109631819,0.23166570724017974,8.077695937062174,1131.0,S
274021,Mull,426418.76641,923.942773635,6248,6.7623235748886845,3572.648336009573,344.33270075740626,0.45252317387295493,6.415765827350775,215.89157104492188,33083758.0,0.0,214941432.0,9.870694152459748,2.0379548731667247,2931.0650004725244,0.0,2.420994997024536,7.0740203857421875,0.0,0.0,68.1430595755981,978.0,M
274024,Kabaena,216851.70133,879.944754919,34367,39.055860959320704,4774.167136289972,73.12574007098762,0.5346808158083406,0.0,320.5859375,15682865.0,0.0,79402350.0,27.40354004222536,1.7557202339628357,0.0,2338.2773509290464,4.0023579597473145,1.4085094928741455,1.4625964629441879,0.1665852857385406,16.041195100951057,1552.0,M
274026,Jolo,241370.708002,843.889798709,772544,915.4560242129407,5541.800872164443,68.10299779991233,0.5693574634160121,0.0,346.05059814453125,33468864.0,0.0,0.0,27.30802419597984,1.3759491667016963,0.0,2302.8381733272417,3.8985636234283447,1.1596945524215698,28.770791730501337,3.4169833356897343,11.26176477864691,823.0,M
274031,Karakelong,217580.649192,809.579364586,62459,77.14994073736067,5862.972589062918,80.61687403437553,0.5244380166414726,0.0,279.3251953125,13686039.0,0.0,0.0,27.599951616526084,2.8082327973239747,0.0,2410.7182794235887,3.8497447967529297,1.2233291864395142,3.8976725426905796,0.4827194987190711,4.325506048392017,667.0,S
274033,Khios,221548.80666,846.854248699,50786,59.97017795921931,2515.166653733009,194.50310613199287,0.34027916535115427,13.56554434788223,1443.7431640625,240326080.0,0.0,9960116.0,18.252919605644024,0.5533974303717851,714.1768453800548,359.7035029960027,4.396483898162842,2.652338981628418,6.867216880348605,0.8126395998839372,83.28388680171376,1293.0,L
274035,Ambon,227290.205834,779.385402401,458727,588.5753038058331,5385.836144707405,147.3574925748743,0.5766999868956124,0.0,909.346923828125,43600872.0,0.0,144047649.0,26.56635716248593,2.0099607396630508,0.0,2032.6623901181742,3.700716972351074,1.786336064338684,74.07842151057235,9.527144477073337,12.58243043743,1023.0,M
274038,Lanzarote,197141.824656,817.891849218,155973,190.70125243224808,594.6300091680832,452.94750054653633,0.21555155341006152,7.557927120168727,6002.52685546875,1054370304.0,0.0,0.0,19.630414891148746,0.11112444159212459,3.624290197323532,3.466026844122439,4.673211574554443,1.3952773809432983,23.28401926739239,2.8530153830953267,93.66591827340605,679.0,L
274041,Cephalonia,268711.22271,783.208751331,35129,44.85266532109237,3333.2300810070465,222.4906450652881,0.5118278187110344,0.0,655.224609375,109101856.0,0.0,58462481.0,18.747722808428023,0.9884052233246622,557.0063715728455,361.52671498265875,4.243371486663818,2.6153831481933594,1.93553733717206,0.2477474190342379,79.60505471048837,1631.0,L
274043,Dinagat,447239.583614,840.403163331,142698,169.797076244223,4675.231105099718,232.7794548639574,0.5122239402797333,0.0,295.84033203125,28284192.0,0.0,12649431.0,27.286875633011107,2.8389664815949414,0.0,2296.9886441873264,3.6984963417053223,1.5225257873535156,14.374974654355137,1.7141885290001162,25.008820813582183,929.0,M
274044,Sao Miguel,178588.390898,744.782784475,131700,176.83008085751578,5180.31361399181,178.16904697883822,0.43785184771658126,6.303639654886027,1734.8486328125,255469584.0,0.0,0.0,18.194824334088537,0.7758059912811079,181.6523362237088,0.751335891517428,3.2241077423095703,2.396150588989258,20.52237160914937,2.762909345362512,13.168312981652141,1092.0,L
274047,Singkep,224902.121344,782.714034289,47905,61.20370646415691,5032.520189629791,47.21317585948653,0.6087596767005727,0.0,330.8741455078125,15931980.0,95.6,8642576.0,27.648844037355218,2.7968881252848687,0.0,2426.929105900785,3.5534842014312744,1.3083642721176147,9.095721653343098,1.1649552074340734,79.67437300985665,495.0,M
274050,Madeira,160665.953324,740.833804048,242833,327.7833687841091,4038.4676641491014,76.470533822397,0.21282285784480665,0.0,5072.4501953125,777121600.0,0.0,0.0,18.270702269837784,0.40994785671413,106.13303307846657,0.0,3.7135109901428223,1.978284478187561,48.88633995954202,6.6122185454334,36.18925997328798,1831.0,L
274051,Chatham,357398.664041,923.090392234,622,0.6738235011792055,3903.078541567411,672.5231998540497,0.21119195456978154,86.39008716925015,110.02668762207031,30738464.0,0.0,0.0,13.04522154852134,0.8869263387269869,1666.4773252775242,0.0,3.324817419052124,2.873729944229126,0.0,0.0,54.19606032957736,296.0,M
274052,Batanta,335008.560681,452.886975129,2675,5.90655096503505,5448.681843099974,53.08390493227934,0.73969287853288,0.0,121.59078979492188,5803643.5,0.0,84633847.0,27.363321650706723,2.4898506162700635,0.0,2320.898110758464,3.8145670890808105,1.268252968788147,0.0,0.0,70.89517921541815,1178.0,S
274053,Kofiau,94557.645323,148.307954308,2172,14.645202343559252,5756.698259838991,94.48381042208561,0.6326772670145565,0.0,27.108768463134766,1337789.0,0.0,0.0,27.41938556625331,2.651734161817215,0.0,2342.810292330658,3.997380495071411,1.1821743249893188,0.0,0.0,61.267969449567474,269.0,XS
274054,Adak,632035.900213,716.122514563,452,0.6311769156927349,2620.5350760242777,379.0796015761449,0.44397264660974406,19.885982525303838,303.435546875,67244128.0,0.0,0.0,5.290530465039296,1.3319251659531295,4635.091224448411,0.0,2.6126341819763184,4.677310943603516,0.0,0.0,30.899395256234797,1173.0,M
274057,Pantar,201658.665284,741.620186097,41807,56.37252165427421,4804.334887504903,24.758114096301604,0.5866281799669036,0.0,258.5190124511719,12580582.0,0.0,16162192.0,27.577968465525032,1.3997333497963376,0.0,2398.9206814307,4.4530348777771,1.4363473653793335,0.0,0.0,58.584111480883685,1340.0,S
274058,Wowoni,121104.739897,710.357245432,32142,45.247655608063816,5431.76580472221,29.407170639117492,0.783594524987338,0.0,257.53326416015625,12610630.0,0.0,56230402.0,27.087718747537224,2.1783160641418116,0.0,2221.762497309991,3.7172324657440186,1.5602877140045166,0.0,0.0,3.255894573455711,899.0,S
274059,Little Andaman,185250.532058,707.534998452,19576,27.66788928156189,5949.637989616161,346.5507340851071,0.699538067331731,0.0,282.7746276855469,38935620.0,5277.3,0.0,27.652791867047313,2.2476433678247645,0.0,2427.6596771047875,4.054961204528809,1.4882020950317383,6.010785150358179,0.8513736892652572,63.32518843511825,226.0,M
274061,Menorca,258390.755721,697.157641952,130656,187.4124188528881,3473.118996743133,305.11610808676863,0.5848466993679278,6.068250671082977,3706.85400390625,637014208.0,1731.5,448509.0,18.56190331911438,0.5069377915139455,509.52334673564184,320.56569218953064,4.216848850250244,2.133836507797241,12.911853603311002,1.8560610810968385,66.18853739191718,353.0,L
274063,La Palma,155626.842649,707.783156845,93123,131.5699576902949,2826.2597499484928,718.3893110138268,0.2825058677319732,0.9629798287464499,1468.004150390625,266161328.0,0.0,0.0,19.488974903056544,0.14227009547242747,0.0,0.8899092400211117,4.39767599105835,1.6611922979354858,6.104992812431855,0.8644609724666494,63.294244347482,2427.0,L
274067,Molokai,170779.443223,679.1669997,6204,9.134719447117448,3051.461974486151,691.5637041278211,0.12407603626453358,9.308198620147495,139.67535400390625,29586518.0,0.0,0.0,24.238802452468406,0.3748618560674568,0.0,893.0579567942142,4.4855756759643555,1.3310754299163818,0.0,0.0,62.324140076995626,1862.0,M
274071,Bahrain,259125.866914,635.976546155,1264250,1987.8877729743783,827.5303225484599,145.93728195266087,0.43834959785087757,0.20184399722949395,47107.8046875,17183152128.0,0.0,0.0,26.837458709188184,0.09521769487177718,13.457529564865553,2321.655171594701,4.894900798797607,1.3070132732391357,207.4399159435623,3.2683357069287724e-05,67.63067030400308,133.0,L
274073,Salayar,224834.503598,653.973134424,89385,136.67992658250043,5429.248840807657,195.4612875695796,0.44899039305788946,0.09183689953115087,238.80465698242188,11686391.0,0.0,22097088.0,27.480912415940736,1.5388018612625982,0.0,2364.983752378112,4.153712272644043,1.3703349828720093,5.084705283221491,0.779637276750102,22.44943563644465,621.0,S
274086,Polillo,246612.034493,652.965745053,70322,107.69630801121443,5817.996798014029,338.64424863124805,0.8598409580982643,0.8696617031468451,254.3052215576172,24289584.0,0.0,44209010.0,27.0640346446919,3.4638731965348812,0.0,2199.8128408616512,3.8308968544006348,1.661378264427185,3.3220984748222353,0.5098945244597909,26.070616738075604,323.0,M
274090,Corfu,230703.32399,593.568065502,95397,160.71787810774427,3821.05423716527,106.89083051124518,0.5103472917723847,2.1095102488619237,2101.4970703125,348163520.0,28.0,44968550.0,18.267477080149263,1.3091295104447,690.8864705739949,341.19707230496863,4.215670585632324,2.5040812492370605,7.210575525369076,1.2172683260939259,11.131647244189134,904.0,L
274093,Pagai Utara,156692.067876,606.32515186,15717,25.92173514785849,5262.640171909876,34.44603653314122,0.5066569919144251,0.0,211.9562530517578,10341778.0,0.0,0.0,27.198237682180263,4.154751938770037,0.0,2262.0798083768022,3.628631591796875,1.1807724237442017,0.0,0.0,2.4606509066211113,349.0,S
274094,Islay,218264.776673,625.85191354,6832,10.916320382175114,3946.4472654443025,258.30518113696445,0.43953890676837987,9.061774788454613,161.927001953125,24847504.0,0.0,0.0,10.400391088026879,1.416837137955762,2713.135995319899,0.0,2.5991475582122803,6.203617572784424,0.0,0.0,0.3619279853602032,521.0,M
274098,Bornholm,121866.822975,587.634954752,40040,68.13753960041079,3626.8882534374475,540.6890047702343,0.36566635506291306,42.477066447583965,741.5552978515625,118928552.0,0.0,153299.0,9.95936475732941,0.6966458521755879,2889.6805247921893,0.8038783101640519,3.1040403842926025,8.18565845489502,4.877522379709781,0.8319081779632191,0.0,208.0,L
274099,Sipura,183979.549922,600.46834582,23146,38.546578118771286,5255.468168247268,75.18242146948747,0.4769718264557289,0.0,204.828857421875,9911356.0,0.0,0.0,27.129876553007477,3.703324056105383,0.0,2236.870639174737,3.6591978073120117,1.1771022081375122,0.0,0.0,59.28707215391277,288.0,S
274102,Tawitawi,269696.263431,620.084622128,99965,161.21186759468594,5321.637050224769,74.82416762012997,0.6114709187602728,0.0,243.45582580566406,22318984.0,0.0,0.0,27.53302804971844,1.664353133663535,0.0,2385.818639106754,3.8784358501434326,1.1658188104629517,1.175124072781018,0.18991907456827065,13.796902411943476,564.0,M
274106,Hitra,316221.852777,602.939232732,3494,5.794945510790878,2686.0592940483466,284.7742942629497,0.47060518622391384,4.429976693154497,185.6508026123047,69417592.0,0.0,65244417.0,7.827214085141179,1.544705434073486,3683.444350459061,0.0,2.336676836013794,33.576904296875,0.0,0.0,63.1557739041457,673.0,M
274108,Guimaras,185614.355073,575.415730685,197112,342.55580702555574,5115.026719311294,125.110486082745,0.6006122021600278,2.5393181122538815,284.50750732421875,27151666.0,0.0,78991475.0,27.53135511244068,2.2853422362332867,0.0,2387.7083181280786,4.103552341461182,1.448480486869812,22.2258913647929,3.870165377444639,3.3824237657551035,270.0,M
274111,Mitkoff,223632.303225,550.998720002,3346,6.07260938825385,2658.315313858141,4.994351844534296,0.3786856709295213,2.529514151392264,136.26353454589844,30770404.0,0.0,280652822.0,6.309777098672782,2.644167782817826,4218.900896228925,0.0,2.3823018074035645,6.813968181610107,0.0,0.0,17.02088023104756,1014.0,M
274112,Sulabesi,154417.368693,536.161182379,60400,112.65269099116658,5731.411494970417,57.33489279106977,0.7152392019445684,0.0,191.7703399658203,9404644.0,0.0,0.0,27.156289672614378,1.9981227199798137,0.0,2244.7664781206154,3.9351682662963867,1.2292121648788452,6.692006386287564,1.2511594954763707,2.9141000624557196,645.0,S
274115,Sangir,231197.237917,556.716098027,132824,238.58480196769557,5654.1763764920015,184.09190160137592,0.562127818260672,0.0,227.95291137695312,11041501.0,0.0,0.0,27.313173599797835,2.65379137013147,0.0,2304.9254743787988,3.7985758781433105,1.229554533958435,7.055996135636815,1.2700166785888616,16.83792522722084,1335.0,S
274116,Kai Besar,253910.200069,550.441442196,43471,78.97479489656764,5301.662073411451,254.956992233528,0.4990681686031821,0.0,175.90402221679688,8542965.0,79.5,0.0,26.90062772799257,2.674283344252292,0.0,2153.2861322645263,3.528568744659424,1.5505824089050293,0.0,0.0,5.817949599017852,777.0,S
274117,San Cristobal,150858.562298,561.738768907,9807,17.458292969669717,2750.4964523974504,145.96559374034356,0.48566988323219606,0.0,55.9266357421875,2763251.75,386.6,0.0,23.28564683631504,0.1510325883092541,0.0,626.7471848363471,4.301194667816162,1.2746635675430298,2.6357460664362664,0.470303406983421,16.701727618958,721.0,S
274120,Cozumel,130068.658603,483.542674659,90925,188.03924609988434,5519.57280205954,293.26338227924197,0.2930787782271176,1.167127234831417,920.2135620117188,125129616.0,311.6,1222890.0,26.79701160224539,1.0809311191238222,0.0,2078.3045259963596,4.500020503997803,1.2897281646728516,15.077358564635713,3.125777196906226,21.095195763203083,37.0,L
274131,Tierra del Fuego,5477972.34784,47271.7653196,200604,4.2436325075599575,2321.4914478667883,210.75278748680972,0.2729566617560062,232.39071806233824,16043.5615234375,1434269568.0,192.0,4444390818.0,6.040848163353644,1.1166548788294288,4371.543055602678,0.0,3.0278186798095703,3.634627103805542,34.8613624722595,0.07389568210885221,71.74836010422291,2660.0,L
274137,Corsica,871166.931486,8729.66587293,351471,40.26167840969534,3490.3804197324844,31.281042604829242,0.5300534998649126,8.431836801390414,17276.62109375,3391335680.0,4421.0,4039703383.0,15.442429618617268,0.8633317187093271,1403.831865339814,124.94435581423672,3.9963877201080322,2.4675915241241455,37.30169101386539,0.4282458692347343,30.095903831756505,2696.0,L
274145,Graham,1802245.39898,6552.24978212,4211,0.6426800167922655,3508.1588730758413,61.786835497949426,0.32800846448136034,59.81150529717168,352.29193115234375,136265408.0,840.0,1709387071.0,8.799499271404443,1.5466996652785912,3318.2193207901773,0.0,2.545292615890503,4.103097915649414,0.0,0.0,0.0,1120.0,L
274146,Moresby,1840031.10375,2929.21829859,362,0.12358245890183442,3508.87081511785,136.2369847444882,0.45342521516868683,53.61974752529718,132.48829650878906,50856304.0,2810.0,152920610.0,8.823936685148738,1.7226745190155817,3300.2480070060196,0.0,2.5126562118530273,5.172020435333252,0.0,0.0,0.33193134163772614,1146.0,M
274147,Misool,418306.571468,2097.39066978,13116,6.253484479062629,5210.953875110628,36.95745673599974,0.7896580920072849,0.0,777.3837280273438,37812216.0,112.0,147992255.0,26.997168244863644,3.09843520279319,0.0,2186.6167068811224,3.5327112674713135,1.252380132675171,0.0,0.0,2.6126394962993005,521.0,M
274149,Dawson,465819.246175,1519.94121135,530,0.34869769701767483,3394.5277965719933,131.34724796537182,0.22884598692592142,15.503208121074334,184.1781463623047,29658418.0,0.0,88447887.0,6.688154472701683,1.2631726600977535,4132.507946099583,0.0,2.443340539932251,4.5041913986206055,0.0,0.0,39.79978129292685,899.0,M
274153,Ibiza,187540.987356,569.807597787,140681,246.89210980403254,2622.650782465227,101.91685393302318,0.5501155550333934,0.0,4915.849609375,820726144.0,1052.1,0.0,19.482079944889165,0.42955786026349024,367.13848321507584,486.72777266881513,4.339221477508545,1.856912612915039,17.562274465628963,3.0889910546899944,71.75110613635182,478.0,L
274154,Orkney,240002.126591,524.943057222,15180,28.917422168287356,4594.976431671779,786.1661479969329,0.44493263831513163,10.031112786189233,492.99273681640625,74749672.0,0.0,0.0,9.335241700249924,1.205054886324112,3152.5411424749186,0.0,2.3862624168395996,9.219869613647461,3.460412097612263,0.6605937546202048,83.1159007784643,269.0,M
274161,Yakushima,128636.611246,503.176449641,11064,21.988310478150964,5009.12143543914,514.9123647614236,0.20647914027780015,14.846259903571374,227.7998046875,53333616.0,0.0,0.0,20.846602081217895,2.506769407256387,372.6643623040663,751.0397023570748,3.0621442794799805,1.7829840183258057,0.0,0.0,81.62910758885313,1927.0,M
274162,Jerba,161132.158912,510.255296718,179716,352.20800480846873,1118.224874440728,161.5713448788592,0.24116050952392346,28.86994062811261,2574.6650390625,219060768.0,1119.2,0.0,21.518642214826514,0.1879933999601479,230.05405574169077,938.9389056233491,4.860677719116211,1.441410779953003,50.882917976841014,9.991980470243018,75.3535133497397,49.0,L
274168,Andonara,118085.984924,512.605656936,131105,255.76190630367697,5243.413271067049,7.56779151032989,0.6854562624463196,0.0,181.58828735351562,8941518.0,0.0,0.0,27.52686198863921,1.929717701709998,0.0,2382.720663193364,4.405523777008057,1.440292239189148,13.49058482068044,2.637005400822e-06,27.265502760138826,1647.0,S
274173,Isla de los Estados,440315.764791,483.932237007,211,0.4360114575234382,3058.535634911659,841.469164999205,0.22810810200414242,23.497915869462982,41.672096252441406,239352.546875,0.0,0.0,6.599999530181094,0.8943465421028021,4164.5845993953035,0.0,2.414928674697876,7.420611381530762,0.0,0.0,56.12467052185851,908.0,XS
274178,Phu Quoc,159355.637797,564.724614006,99531,176.24696627610163,4629.424936082873,174.80062907037583,0.8022362429955613,0.0,401.8251647949219,46709000.0,0.0,39367380.0,27.663229553433723,2.601382843937051,0.0,2430.5019953110523,3.828906297683716,1.5580862760543823,15.25080220512736,2.70757861077921,17.080201591161785,554.0,M
274179,Falster,152112.605683,514.612003324,44217,85.92298608348035,3615.3261111404827,361.92159562561045,0.2698338531126888,5.602880927004967,1169.84521484375,186458144.0,214.8,271554.0,10.2996296933552,0.7368670718161145,2778.4255655346005,5.477637683268853,3.0007989406585693,6.272869110107422,5.206542111636799,1.0136901962666494,16.354673555196086,75.0,L
274180,Lemnos,249387.625804,479.311416229,16559,34.54747673293187,2421.159891453743,544.5547080721905,0.42106457659917157,16.218222533918194,317.2361145019531,48965008.0,938.4000000000001,0.0,17.497232439316576,0.5028232555537085,923.2916487207938,345.9854700340427,4.243266582489014,2.9351656436920166,3.0009293634247616,0.6273909816000557,38.22406535680235,431.0,M
274186,Samos,162252.318733,478.5750126,32813,68.56396413538955,3182.807549937426,406.96309529377214,0.3178674934624876,2.879461102535144,742.669677734375,125738152.0,61.0,11825995.0,18.46615061962558,0.8805013469530909,621.911756033848,349.524287060054,4.459077835083008,2.5917229652404785,5.251588790436563,1.099841490304313,36.68447556686618,1433.0,L
274188,Kasiruta,171744.204215,449.50684037,7774,17.294508785675056,5378.223718902249,47.616654538482145,0.5166021402305973,0.0,153.48345947265625,7318493.5,0.0,0.0,27.134820443021567,2.3928852759672976,0.0,2239.2636764328295,3.812333345413208,1.2430847883224487,0.0,0.0,71.59319961659644,796.0,S
274189,Tanahbala,164183.227641,449.501501639,8559,19.041093230593553,5236.85508841475,15.251308332822283,0.5040352852632546,0.0,143.51699829101562,6964373.0,459.20000000000005,0.0,27.257166970784795,3.6895962989785605,0.0,2284.85644245148,3.672553777694702,1.1849762201309204,0.0,0.0,71.56400398824151,269.0,S
274193,Sibuyan,104488.212423,455.432365156,67073,147.27323996182258,5394.539101480212,380.58168053524076,0.4913731484216531,0.8774129702552304,178.30337524414062,17204220.0,0.0,0.0,27.05572516940896,2.7101127671468404,0.0,2214.142278596963,3.738737106323242,1.5327354669570923,8.126982794983737,1.788239297615399,70.5728405112366,1975.0,M
274196,Pico,113810.358161,442.580794471,13756,31.081330622224637,5100.237240592812,478.313606886444,0.41180866734691257,6.0894241364533235,92.26658630371094,14711923.0,0.0,0.0,18.069823001715804,0.7893123472806697,190.7652646826695,0.8092677202174343,3.248197078704834,2.522873878479004,0.0,0.0,13.921700371914486,2316.0,S
