ALL_Uniq,Name_USGSO,IslandArea,Population,Population_density,evi,wind_power,wind_std,offshore_wind_potential,gdp_2019,ec_2019,geothermal_potential,hydro_potential,mean_temperature,solar_power,solar_seas_ind,urban_area,urban_area_rel,res_area,ec_labels,cluster
274350,Kos,289.330806863,37216,128.6278512941832,2565.7765513241998,461.60566816182586,0.3085541692847447,4.998359873497471,1109.51513671875,173761792.0,0.0,406462.0,19.24667251799309,4.655109882354736,2.274554252624512,2.4185995611509323,0.8377719692637333,47.16169579887688,L,5
274356,Kythira,278.730713159,3513,12.603562629268032,2963.472152164688,426.5336550820866,0.4690770694279588,12.37352970775652,157.66412353515625,26663374.0,0.0,119135.0,19.346815377894075,4.472800254821777,2.2980968952178955,0.0,0.0,59.68986942427893,M,1
274362,Kola,295.968472203,6170,20.846815047813934,5105.986769962209,148.4923261075734,0.4443805988443409,0.0,99.66458129882812,4839648.5,0.0,3168474.0,26.98141694291849,3.4826812744140625,1.5324993133544922,0.0,0.0,0.4592111305790129,S,1
274371,Quadra,274.492066513,2138,7.788931852056802,3587.0659740038245,2.5968193312425694,0.3058687357455061,0.3861052270296176,29.07655906677246,11267920.0,0.0,31106743.0,9.03090733484379,3.272749185562134,4.525693893432617,0.0,0.0,2.5777942873838566,S,4
274372,Imbros,283.698720109,13859,48.851119224913056,2577.878740561541,585.1365777974455,0.3949649248501706,12.72934154854026,268.02398681640625,22588028.0,0.0,3004675.0,17.011489421883596,4.137075901031494,3.205465078353882,0.0,0.0,70.99291775596708,M,5
274373,Guadelloupe,245.940322078,273,1.1100253821470478,1152.662911272149,299.6656359158081,0.2589180272547348,0.0,35.726097106933594,4737874.5,125.0,0.0,17.21953070239971,5.043201446533203,1.4197990894317627,0.0,0.0,98.5009170272698,S,6
274377,Icaria,255.638932163,8608,33.6724923984246,2662.815290766572,559.9154109473271,0.3419024403971008,5.998873463192829,81.35333251953125,13616908.0,0.0,0.0,18.68887131946877,4.304870128631592,2.8994810581207275,0.0,0.0,63.05129186692698,S,0
274380,Banggai,272.821812467,45063,165.17374323011924,5571.956888826022,98.78283689051254,0.7739094404287548,0.0,98.93130493164062,4842808.0,0.0,0.0,26.913164424827983,3.920888185501098,1.424081563949585,4.110871355880246,1.5108080231311964,11.12885010690652,S,3
274381,Sao Jorge,244.331457424,8245,33.745143122082965,5239.174447757865,481.2039629266505,0.4291757475047101,5.590533821497784,44.75213623046875,6698949.0,0.0,0.0,18.09741684478422,3.237778663635254,2.670604467391968,0.0,0.0,63.78122442128081,S,0
274385,Saganthit Kyun,242.456558358,8188,33.77099821696711,4734.8995470679,40.28579174761556,0.8557903845605308,0.0,20.305965423583984,1354619.5,0.0,4892442.0,27.666443080132183,3.955785751342773,1.6927531957626345,0.8526395252855968,0.3526939893719735,20.4941578019511,XS,1
274387,Camiguin,244.522054676,98962,404.71604956505047,5767.721589238116,201.2123667244864,0.5512920249071295,0.2927263139739634,95.39231872558594,9143804.0,0.0,156765440.0,27.46795489722928,3.8896849155426025,1.5437076091766355,17.61192959894723,7.218823062410651,98.49546226475874,S,5
274389,Shikotan,244.158284132,2911,11.92259361728729,3699.843955032063,492.810738444796,0.5024702114260168,0.0,28.44012260437012,5262852.5,300.2,0.0,5.883671174251958,3.321175098419189,2.319499969482422,0.0,0.0,63.88053583260811,S,6
274390,Letsok-aw Kyun,253.418058026,2371,9.356081482388843,4779.313078705635,61.85330492666352,0.8360478037791317,0.0,21.016984939575195,1388394.0,0.0,46631216.0,27.57398579050852,3.963210344314575,1.762976050376892,0.7330615455803164,0.2901106931958692,63.50252462873125,XS,1
274392,Gravina,253.097260639,327,1.291993438310696,3185.829956150278,143.92828094024597,0.410753484614265,4.903087685684859,74.62276458740234,16949464.0,71.0,93732849.0,7.764736823983355,2.610891580581665,5.261650085449219,0.0,0.0,63.57697903366185,M,4
274394,Batudaka,247.354012865,10863,43.916813291922494,5464.780124872002,22.56870471040182,0.9753016519225104,0.0,73.75178527832031,3501859.75,0.0,6223092.0,27.785529498318567,3.995744228363037,1.2240211963653564,0.0,0.0,61.74769116335654,S,1
274397,Baratang,242.802700214,7190,29.6125207572359,5302.23892472626,118.11266731518188,0.8027464627060911,0.0,82.63102722167969,11555038.0,0.0,8173938.0,27.28709201856145,4.05958366394043,1.610682487487793,0.0,0.0,64.27113012007692,S,1
274400,Ko Samui,237.848598977,40485,170.21332130661366,5005.690662745883,147.2249174142973,0.4052593917348613,0.0,1847.90673828125,217948512.0,0.0,8210737.0,27.81281349836388,3.929928779602051,1.482974886894226,5.675211582497667,2.3908325497116127,0.0,L,5
274405,Mandioli,218.045688333,10609,48.65494053612244,5595.334737753844,72.24554664559987,0.5156648327000274,0.0,64.98130798339844,3147739.0,71.9,0.0,26.92780784527389,4.005340576171875,1.206780195236206,0.0,0.0,74.86751852843238,S,6
274406,Elba,224.560157475,32127,143.06634071351974,3464.67507781143,189.74642670274216,0.582477252120931,0.0,721.140869140625,90303856.0,0.0,566769.0,18.002040667293784,4.026285648345947,2.634150266647339,2.485340671202466,1.1085848345563147,39.83229460649868,M,5
274412,Nunukan,239.230900416,62823,262.60403606205017,5280.61854905198,1.5403452455555402,0.9961773960062535,0.0,165.88949584960938,8021771.0,0.0,5164000.0,27.442909529725227,3.9434289932250977,1.1565669775009155,11.806315259773308,4.9482457926098,34.40040874017878,S,5
274414,Malta,246.334290556,431774,1752.7969777388478,2319.816020249038,326.4134854163128,0.5389589108658704,2.625387167530168,15034.1884765625,4738580992.0,54.5,0.0,19.71999959952649,4.570705413818359,1.96249794960022,103.63636876208044,42.12761121810825,61.92644877919624,L,6
274421,Sebuku,216.439139073,9601,44.35889017633637,4858.928831015492,55.65991954848881,0.7232237902222862,0.0,341.1988830566406,14763979.0,0.0,7833181.0,27.557646543903104,3.806898832321167,1.3084073066711426,0.0,0.0,31.091927782366973,S,5
274422,Yell,213.416982036,1713,8.026540267123844,3411.148419183641,826.6421456384013,0.4562390331639573,5.8174469186978826,70.0129623413086,10963972.0,0.0,4388749.0,9.031638918150918,2.245807647705078,14.91774082183838,0.0,0.0,86.08010929960838,S,4
274426,Larat,218.738430393,17117,78.25328164441183,5505.68028405109,287.96393013923176,0.5525899145154158,0.0,62.89513397216797,2936585.0,50.1,220749.0,27.14393371022487,4.1513543128967285,1.4459104537963867,1.1149852886249243,0.5112884530350076,74.57138847762327,S,5
274428,Ko Chang,20.3052215528,403,19.8471116876057,4666.1913832818,169.72605489259266,0.667874590364272,0.0,2.496990203857422,254104.9375,0.0,364414.0,27.408345540364564,3.957999706268311,1.594258189201355,0.0,0.0,31.685409080782733,XS,1
274431,Guafo,194.71671729,582,2.9889575384182465,4955.953307375067,503.4867619041125,0.2983352363664565,26.976332364588373,22.50140380859375,3593581.0,0.0,0.0,11.533871606660623,3.128947734832764,2.912334680557251,0.0,0.0,80.5611671358462,S,0
274432,Skyros,210.566194604,2925,13.891118683608653,2633.0138891225265,432.695179716482,0.3955185456419808,22.67873384241612,81.89116668701172,11377962.0,0.0,87600.0,17.98712301992248,4.186362266540527,2.9664669036865234,0.0,0.0,1.0054045481742078,S,1
274436,Lepar,213.312243906,7272,34.09087011059966,4716.99819933061,72.92599328818092,0.6054604444153441,0.0,86.06109619140625,4168330.75,0.0,3028321.0,27.52548704266661,3.74064040184021,1.4483847618103027,0.0,0.0,25.62456196546309,S,1
274437,Tuangku,205.247048875,7361,35.86409665984046,4811.219121893148,33.523414825471015,0.5789407773035158,0.0,57.40679931640625,2793618.25,117.4,6982571.0,27.41355978080605,3.7747435569763184,1.2089189291000366,0.0,0.0,1.8250688610461547,S,1
274439,Penida,196.862581851,53159,270.03100081372816,4744.688085267514,49.078765008174784,0.6179263814148694,0.0,88.15751647949219,4271786.5,0.0,23595930.0,25.92297831457745,4.358695030212402,1.2716046571731567,0.0,0.0,36.88156861355342,S,5
274440,Smola,252.668369097,1677,6.637158446042748,2904.938229080269,469.6260582808716,0.4681945970765024,6.798966664086956,42.51519012451172,16791100.0,0.0,6732040.0,8.118191486449405,2.442633867263794,18.33461570739746,0.0,0.0,60.44831830551873,M,4
274453,Bawean,200.818378337,89753,446.9361855386687,4875.426145118501,224.7097071075204,0.4902395880135105,0.0,84.09567260742188,3790775.75,158.8,0.0,27.595732364127628,3.9009270668029785,1.7021567821502686,4.937210434246977,2.4640828674632647,1.4848774175819088,S,6
274455,Gam,192.199196096,1768,9.19878977598281,5044.932254100526,46.96087432914442,0.7511119381179402,0.0,52.2242431640625,2380477.75,0.0,6424577.0,27.139716998928463,3.996471643447876,1.1578364372253418,0.0,0.0,68.60571517272469,S,1
274456,Muhu,208.765000241,1479,7.08452086457323,3165.3073820034897,211.626581894656,0.3093904602615286,7.538174493151401,21.81727409362793,5233863.0,0.0,1699425.0,8.191900824231936,2.986090660095215,10.667280197143556,0.0,0.0,15.80817116359166,S,4
274458,Rinca,208.241344028,5405,25.95546059899252,3983.961333450259,137.7089546427118,0.653594046867252,0.0002518700364232,59.79875183105469,2773945.0,0.0,15940559.0,27.0492241642458,4.531957626342773,1.3291654586791992,0.0,0.0,0.0,S,1
274460,Damar,193.756918305,3849,19.865097121028448,5708.654391649183,300.28454411921166,0.5673481777427656,0.0,61.86473083496094,2974266.0,179.49999999999994,0.0,27.25369898478192,4.022202491760254,1.534284591674805,0.0,0.0,68.11239341059418,S,6
274466,Santa Catalina,194.576867645,3727,19.15438379242391,2335.271917630641,100.66330072258478,0.4179796692763852,0.0,120.03250122070312,23707014.0,3663.0,0.0,16.732641999672808,4.770852565765381,1.5021251440048218,0.0,0.0,80.59960327621522,M,6
274467,Tinos,196.675527131,8662,44.04208355943791,2439.5450400965874,663.8186123150423,0.3418226820675178,7.540538097963211,174.34222412109375,29484386.0,0.0,0.0,18.13490402592697,4.348682403564453,2.7043728828430176,0.0,0.0,79.45816544530992,M,0
274470,Rishiri,181.865875776,4374,24.050691100442368,3606.0639890092634,491.6853475579711,0.4013855363032882,21.36695152796463,370.6733703613281,77376360.0,102.0,21707271.0,7.784780855850101,2.969771385192871,3.973511934280396,0.0,0.0,76.94881002984899,M,4
274473,Paros,197.801728473,14374,72.66872797808769,2367.09897666334,586.4771592568524,0.332694726188568,3.741888338649752,286.4254150390625,47927620.0,0.0,0.0,18.798962911241237,4.512857437133789,2.50793719291687,0.0,0.0,59.45241355279697,M,0
274476,Oleron,178.300302909,41204,231.0932697687535,3623.83227538153,76.8050040814286,0.3958972177152087,27.64350657069041,1256.92822265625,238228176.0,0.0,14892.0,14.378470026284448,3.678196668624878,2.987525701522827,0.0,0.0,40.40605481042208,L,5
274480,Haruku,176.355190776,28238,160.12003885877616,5579.660918977886,61.61170050589785,0.5982864899650867,0.0,51.64079284667969,2548418.25,0.0,45025511.0,26.59604049217592,3.8226318359375,1.759339690208435,2.909822198141504,1.655652005433563,99.91797090518156,S,5
274481,Lanbi Kyun,186.07638592,942,5.062437102604706,4832.388903641323,168.4296660778952,0.8183644651680926,0.0,13.31896686553955,845701.6875,0.0,10643387.0,27.604425158082734,3.986572265625,1.7049766778945925,0.0,0.0,75.10000119222386,XS,1
274482,Tortue,180.802837658,41358,228.74640982256747,4902.653353438969,339.2995668836991,0.3756448486636969,3.4972252115428533,53.50312042236328,15853196.0,159.8,278567.0,26.747159814502425,4.813222885131836,1.1992193460464478,11.327727829389175,6.284137131999056,90.45602452971106,M,5
274488,Samothraki,180.827560468,2638,14.588484151268696,2366.321504277568,414.3072644245924,0.4707785563896924,6.710761313534803,48.45014953613281,8222303.0,0.0,537863.0,17.057881770293363,3.976916551589966,3.448340654373169,0.0,0.0,77.44165654151358,S,1
274491,Faial,171.778137917,14109,82.13501538139391,5495.022069515519,474.4135541986262,0.4161169929867588,6.920430212721728,189.721435546875,30526288.0,0.0,0.0,18.280493381350084,3.2844014167785645,2.5755984783172607,3.136569235645763,1.8301790471264203,64.61457859963579,M,0
274497,Togian,179.110321331,9745,54.40780814630451,5350.043498630306,24.36031757922394,0.9321207796665576,0.0,50.62960815429688,2498517.25,0.0,0.0,27.76821380636835,3.970889806747437,1.2326091527938845,0.0,0.0,10.813379955531238,S,3
274501,Karimata,185.155039278,1794,9.689177280810645,4405.896873647974,140.8897435500226,0.6723273306903964,0.0,59.79875183105469,2832965.0,0.0,0.0,27.50744883219403,3.5456738471984863,1.379768967628479,0.0,0.0,75.50626075061825,S,3
274502,Zadetkyi,179.76801276,662,3.682523880840835,4972.395534070939,188.38286665497915,0.6482483107071116,0.0,15.502403259277344,1025319.75,0.0,77864992.0,27.528406884454625,3.966187477111816,1.6700439453125,0.0,0.0,9.63803065518491,XS,1
274506,Easter,163.529050496,8047,49.20838209231108,3430.8407535147626,306.3127756490688,0.2448172516602442,0.0,43.17565155029297,5048262.5,0.0,0.0,21.49699520189557,4.378907680511475,1.7809293270111084,3.5512185745518763,2.175865029418728,18.81825219563803,S,0
274511,Bisa,173.093969838,9225,53.294750872221314,5656.346966754498,34.072901858715355,0.609252347149564,0.0,52.62290191650391,2557537.75,0.0,0.0,27.363870409439244,4.034773349761963,1.2908344268798828,1.581512251343964,0.9162049268912376,7.857235417160586,S,3
274512,Moa,171.45713527,525,3.0619898038845843,3901.440038454192,617.7009557188063,0.5007344321789858,12.784672463802252,26.78589630126953,5901956.0,0.0,0.0,26.780561081077565,4.067008018493652,1.3597275018692017,0.0,0.0,28.284016281437523,S,0
274522,Katchall,135.792545145,3022,22.254535378014253,5764.258368926961,281.79699326387515,0.6400670580136595,0.0,49.12522506713867,6847392.0,0.0,0.0,27.556101336475137,3.995931625366211,1.366645574569702,0.0,0.0,11.247163287061388,S,3
274527,Romang,177.161919169,3752,21.17836619516893,5657.536031298173,295.8661324980117,0.6161653642779037,0.0012433331480622,54.217533111572266,2636231.25,0.0,0.0,27.40349928003883,4.235065937042236,1.5011837482452393,0.0,0.0,40.473255637619935,S,3
274530,Akutan,329.533670986,631,1.9148270891772012,2460.5389539074267,729.3350859608198,0.422188537961821,34.374438317033814,62.10096740722656,14024314.0,0.0,810300.0,5.587483275853003,2.378877878189087,7.787197589874268,0.0,0.0,55.12692604181162,S,4
274535,French,173.867827177,303,1.7427030918810618,3575.7045588708856,44.57528637194395,0.3941579661202404,23.96945990878245,64.66409301757812,15196015.0,55.0,0.0,15.166737713554596,3.816448450088501,1.96277916431427,0.0,0.0,45.95427001802134,M,6
274536,Milos,159.912269308,5298,33.130666101646995,2139.6710710572597,533.602207967289,0.3812289041043278,12.429257775759917,101.38562774658205,16783042.0,0.0,0.0,19.02886183279702,4.510188102722168,2.4964046478271484,0.0,0.0,66.45976364345252,M,0
274537,Texel,162.374801663,13807,85.031666604623,4081.678016188191,500.5402279593627,0.4042321555190212,21.543284368281245,321.70733642578125,51361616.0,2320.0,0.0,11.453965174712325,3.0249507427215576,5.087728977203369,0.0,0.0,20.412004023621105,M,6
274546,Jampea,160.51153927,17935,111.73651490458354,5015.359646715504,184.5340131394581,0.6876347638985715,0.0,49.433631896972656,2301783.75,0.0,0.0,27.519851018693544,4.296366691589356,1.4501705169677734,0.0,0.0,19.720778427366877,S,3
274551,Adi,158.168960557,1784,11.27907772623373,5773.488313294754,85.92841770392079,0.8557320904033772,0.0792822082410932,30.69669342041016,1455829.25,159.0,2647263.0,26.24014509315714,3.779374599456787,1.5419228076934814,0.0,0.0,96.06714613148736,XS,1
274552,Saparua,162.320368495,46115,284.09866505090207,5514.618816011292,16.526251836072074,0.7731071310421049,0.0,53.64168548583984,2509446.25,0.0,12918354.0,26.45127354394566,3.8546395301818848,1.7616829872131348,5.559417401610117,3.432375857530804,20.3667622700241,S,5
274554,Sajid,158.473682669,1952,12.317502610683272,916.9822250545192,98.8530009263839,0.5003910326657329,0.0,76.36522674560547,11489551.0,0.0,0.0,29.310005983375675,4.726244926452637,1.2593001127243042,0.0,0.0,96.90616274307084,S,3
274560,Rempang,171.245381768,14877,86.87533553550121,4226.183108397834,112.05786908971224,0.6943786113304317,0.0,73.10078430175781,3458999.75,0.0,0.0,27.635259243332317,3.630903720855713,1.3259974718093872,0.0,0.0,55.33386827502261,S,3
274562,Flores,140.848519928,3400,24.13940878993998,5113.935837878889,577.6610362816335,0.3967856573307746,1.8615723525888872,29.94566535949707,4407366.0,0.0,0.0,18.13216125204036,3.075523853302002,2.828040361404419,0.0,0.0,14.99567225694571,S,0
274567,Hoy,133.983789271,232,1.7315527591979742,3631.2033431322425,637.3107115569576,0.4379138948670053,6.570354566199407,35.465328216552734,5604771.0,0.0,4256479.0,9.342805346454211,2.3418948650360107,10.386736869812012,0.0,0.0,2.0431557642984184,S,4
274568,Flores,155.835502735,857,5.499388682034401,3381.938065014928,64.09329171254846,0.5068668528972352,9.456332852204056,7.207335472106934,2847211.75,0.0,69187346.0,8.923924238088148,3.151772737503052,4.00703239440918,0.0,0.0,97.27591666350496,S,4
274569,Sangeang,155.09328601,492,3.172284324211669,4667.932793611984,158.90724208253852,0.5647634256363038,0.0,93.73532104492188,4625738.5,0.0,0.0,27.44339054323234,4.395018577575684,1.4487621784210205,0.0,0.0,50.309537595320165,S,3
274570,Little Nicobar,142.631347948,354,2.481922838793194,5515.172377727296,249.80633193280028,0.6158737422259462,0.0,42.13839340209961,5810905.0,0.0,0.0,27.578407821477583,3.9196975231170654,1.3350002765655518,0.0,0.0,48.13511926558044,S,3
274574,Workai,166.028607936,3125,18.82205746858163,5051.873246153093,236.74202331667016,0.606735872032067,0.0,51.82558441162109,2498517.25,0.0,1403346.0,26.922511514646946,3.711983442306519,1.5184117555618286,0.0,0.0,38.28081445594994,S,1
274576,Wuliaru,160.778824602,970,6.033132798434041,5632.516223408812,211.20663858785315,0.5504205369184609,0.0,47.04168319702149,2242764.0,0.0,3073000.0,27.36591402295676,4.149248123168945,1.376636981964111,0.0,0.0,7.238588960928912,S,1
274581,Froya,184.247496998,4169,22.62717305758164,2540.476161878644,529.7852705871054,0.4898170860624783,7.478435386396768,158.68035888671875,61249600.0,0.0,4371228.0,7.988472046822551,2.421728134155273,27.227558135986328,0.0,0.0,76.03618208321026,M,4
274589,Okushiri,142.83299888,2364,16.5507972144875,4144.562558750569,462.7379834712875,0.6050131017658126,10.323345093845026,1006.7261352539062,218985744.0,1319.2,0.0,10.497826927445658,3.105752944946289,3.487882375717163,0.0,0.0,48.02916420045862,L,6
274593,Kelang,142.258851636,8774,61.676302733345366,5804.039085709439,108.8502727076282,0.6168770734119391,0.0,44.64973068237305,2190662.5,0.0,0.0,27.18399107577829,3.905539274215698,1.3277587890625,0.0,0.0,48.16328064226656,S,3
274599,Boano,127.537207952,8262,64.78109512252685,5606.557353888655,57.63867529521348,0.6993307127173092,0.0,38.27119827270508,1849296.75,0.0,0.0,27.30906952445298,3.973520994186402,1.2912683486938477,0.0,0.0,21.858879092315807,XS,3
274602,Sapudi,128.08568734,89434,698.2357034365585,4375.278821176449,167.98664345172253,0.5343371765914369,0.0,47.8599853515625,2188895.0,0.0,0.0,27.583216985066716,4.400097846984863,1.5640852451324463,2.422355571650697,1.8959679371704223,47.26732615582732,S,3
274606,Campbell,137.284089787,1139,8.296664251241273,3051.379759836522,60.32067492583312,0.5627528407883808,15.987319591635003,9.113018035888672,3523235.25,165.0,14977831.0,8.496148284067829,2.8610329627990723,3.4162137508392334,0.0,0.0,39.52799102986639,S,4
274611,Replot,203.287329547,4762,23.424971987243435,2567.820633119244,227.57535015712423,0.2989948204086481,7.005558813213693,80.75663757324219,34247288.0,0.0,0.0,5.599777663602936,2.8889310359954834,16.343889236450195,0.0,0.0,1.4680553790304616,M,2
274619,Quinchao,130.015389255,9477,72.89137120077916,4655.807575321382,31.89050903106174,0.3227222146451574,3.0536847061455514,16.680200576782227,2677997.5,0.0,13973070.0,10.955939059144043,3.352112054824829,2.920469284057617,0.0,0.0,52.07826244310394,S,1
274626,Abd al Kuri,132.037195747,815,6.17250309951783,640.2764807922479,765.0604058703595,1.0948715303212804,26.39159477985541,4.24717903137207,290934.71875,0.0,0.0,26.30894471757824,5.1274614334106445,1.241558313369751,0.0,0.0,5.760347813524678,XS,0
274627,Subi,129.529918246,4305,33.23556486636586,3831.0418847831193,119.11867575768684,0.7008039231533411,0.0,40.66315078735352,1987010.375,0.0,0.0,27.702511712941657,3.5838162899017334,1.4559111595153809,0.0,0.0,46.61059261267536,XS,3
274635,Timbun Mata,129.301679246,551,4.261352236204972,5518.188648453726,9.780116931417949,0.6743938525686192,0.0,13.51519012451172,2479023.5,0.0,399455.0,27.151052570727472,4.040934085845947,1.2141658067703247,0.0,0.0,46.95147961559309,S,1
274637,Camorta,113.879399506,5772,50.685198772021,4913.348792334445,283.9449089574092,0.6512990430621185,0.0,35.02042770385742,4701174.0,0.0,0.0,27.587498557814516,4.003364562988281,1.375635027885437,0.0,0.0,38.87432075524466,S,3
274639,Kea,133.052901625,2199,16.52726075976699,2188.666044724827,213.51758382959284,0.393116915911967,5.329721790421832,50.75301361083984,8484270.0,0.0,254037.0,18.73521614074707,4.432666301727295,2.562842845916748,0.0,0.0,5.742744459849193,S,1
274643,Unst,120.496693415,2303,19.11255765391245,3650.4869859070345,832.9920979816301,0.4570224807296744,9.51289220199408,45.52184677124024,6689963.5,0.0,740215.0,9.060587125504924,2.2256851196289062,17.343059539794922,0.0,0.0,84.16195708081325,S,4
274644,Bucas Grande,127.529371777,28439,222.9996086684165,4790.753502299731,159.2922373806164,0.5847179430849124,0.0,41.00978088378906,3900200.75,0.0,19594357.0,27.07156137360232,3.854886770248413,1.4622188806533811,4.081014310390361,3.211422419119623,18.722465114497737,S,5
274645,East Bucas Grande,30.6279320324,7166,233.96943653980264,5079.767898960252,132.8060975150282,0.5790434219787922,0.0,3.566067934036255,346684.53125,0.0,86722.0,27.348429056482587,3.895536184310913,1.4532084465026855,0.0,0.0,26.135691944492685,XS,1
274655,Ko Phangan,122.834344184,12378,100.76986271411477,4994.589688326563,159.92096053281486,0.4595069754656279,0.0,136.1759796142578,16099525.0,0.0,0.0,27.84357813286493,3.928892374038696,1.477816104888916,0.0,0.0,0.0,M,3
274658,Penambulai,136.41887068,808,5.922934239027231,5121.653413627459,241.48512538144504,0.599219894855368,0.0,40.66315078735352,1967337.0,0.0,1457660.0,26.90747388203937,3.655995130538941,1.5675190687179563,0.0,0.0,39.86172275017649,XS,1
274662,Car Nicobar,125.537562664,14361,114.39603968126312,5827.336183998473,320.0128765571281,0.6658177006153662,0.0,80.80859375,11298980.0,0.0,0.0,27.65144398980874,4.07879114151001,1.428820013999939,0.997765547708513,0.796171462856127,44.57131368081094,S,3
274668,Dugi Otok,116.915210418,1827,15.626709249104849,3094.004523009236,150.95558976839288,0.5552760515199774,0.6869465042626863,8.057165145874023,1086932.375,149.0,359160.0,16.930342715234758,4.021919250488281,2.779043197631836,0.0,0.0,28.416371598674417,XS,1
274671,Ios,110.07417777,2311,20.994933115274637,1982.5654591094344,561.9584948613656,0.3206522132895529,3.8731101481773775,35.90687561035156,5956817.5,0.0,0.0,18.783034418395346,4.52463960647583,2.501976490020752,0.0,0.0,34.89079701696381,S,0
274674,Sant'Antioco,111.54385793,13557,121.53963697855755,3036.109157865092,77.20017382721366,0.3698594185112471,6.370452543309314,347.0798645019531,43203224.0,0.0,0.0,18.442732455766414,4.336101531982422,2.1492691040039062,2.963895392100328,2.6613609773487174e-06,85.79371960598195,M,0
274676,Thayawthadangyi,117.378420702,3526,30.03959312889205,4761.664699917051,130.71006293298882,0.9071016464742412,0.0,6.986999034881592,471497.46875,0.0,6317704.0,27.6700853159324,4.032272815704346,1.8402999639511108,0.0,0.0,15.765689029120612,XS,1
274678,Bugsuk,123.792303941,10746,86.80668876735338,5927.134312682205,174.80082106501106,0.4060906749704527,0.0,44.13008880615234,4203550.0,0.0,243524.0,27.730200647907395,4.024300575256348,1.4281140565872192,0.0,0.0,17.101599862495934,S,1
274680,Panaitan,123.609238486,686,5.549746996278895,5407.785171401024,304.5001690048538,0.6332141877163715,0.0,31.09535217285156,1455829.25,803.5,2603459.0,27.12386514873407,3.927133083343506,1.5257922410964966,0.0,0.0,17.170462321015513,XS,1
274682,Mendenau,120.724689923,3652,30.25064717357568,5212.301017130918,117.56852717090598,0.5842538381525307,0.0,38.07187271118164,1878806.75,0.0,2001651.0,27.60394605000812,3.6008191108703613,1.5263534784317017,0.0,0.0,84.02578611526913,XS,1
274683,Faro,115.501683587,5134,44.449568530599706,2751.250681393293,351.5085259974662,0.4075004372894125,22.706775066675743,9.504173278808594,3759553.5,0.0,0.0,8.99825941538171,3.072338342666626,9.402973175048828,0.0,0.0,77.7097226943778,S,2
274684,Amorgos,121.420963044,1947,16.035122364286096,1852.1593802159405,552.5652130316463,0.3298300365335845,5.796788806144996,33.51055145263672,5550147.5,0.0,0.0,18.73982994670729,4.459072589874268,2.6220004558563232,0.0,0.0,84.58647729895826,S,0
274685,Bantayan,115.480932309,149929,1298.3009142914177,4788.93929637982,186.29764433152164,0.746275897600338,0.0091404776346171,61.26545715332031,5794002.0,45.60000000000001,1868496.0,27.618056928917383,4.25059986114502,1.387521266937256,34.69068773854068,30.125487710076225,78.16749584342833,S,5
274687,Samso,113.536684514,3761,33.12585721609862,3475.1512037900484,308.8951955556473,0.3087224980113282,6.405767288410126,55.393802642822266,8417684.0,0.0,0.0,10.05480074605481,2.9890031814575195,6.561333656311035,0.0,0.0,26.98863966078783,S,2
274688,Tidore,118.934985324,56534,475.3353258168011,5423.280175720396,58.8958922161321,0.5233084800328529,0.0,57.97524642944336,2831507.0,0.0,7778877.0,27.234560723240293,3.894899606704712,1.234508395195007,10.184572387152697,8.58490743922699,90.51292070592672,S,5
274704,Vicosa,1389.62361949,3504,2.5215460869080424,5126.20790121894,79.92900165157366,0.4250663816298637,0.0,185.3921813964844,32054826.0,0.0,40424692.0,27.110688621220334,4.195511341094971,1.5512266159057615,0.0,0.0,11.509471473619104,M,1
274711,Moreton,180.195281634,539,2.991199298407708,4152.810668220915,316.7911477670696,0.2495253205428117,13.864184899525252,65.74250793457031,12838132.0,0.0,932058.0,21.87179282192443,4.6003828048706055,1.3369215726852417,0.0,0.0,66.05825362049887,S,1
274712,North Stradbroke,273.646130248,3088,11.284647062983888,3986.076039359036,228.28953381135415,0.2389536048650127,9.439781612564191,212.78680419921875,52537976.0,0.0,2092756.0,21.53548323254489,4.585774421691895,1.336112141609192,0.0,0.0,11.100893891804468,M,1
274714,Russell,17.2792793551,3154,182.53076040865636,3308.1092028989065,89.6066071262572,0.2815788874437981,5.275170199023595,2.7573254108428955,638701.375,0.0,0.0,21.32023366292316,4.616860389709473,1.3277409076690674,0.0,0.0,85.12696431088858,XS,0
274718,Palm,56.7416764346,2188,38.56072180951282,5054.901087400235,169.89154274273082,0.3148701052741415,4.611192211426247,4.901538372039795,1230893.375,0.0,0.0,24.79457456068627,4.558110237121582,1.364665985107422,0.0,0.0,93.22086959265192,XS,0
274719,Magnetic,51.9847985357,3952,76.02222402162445,3937.924109782477,160.58248727785391,0.2529492835021307,7.760081594233599,8.259239196777344,1802832.875,0.0,0.0,24.85483932495117,4.801698207855225,1.2823665142059326,0.0,0.0,91.84697451879606,XS,0
274764,Hayman,3.61196663795,287,79.45809825167407,3711.8681763378167,431.2378158054352,0.3438194500386613,20.673383001378664,0.5604291558265686,140737.140625,0.0,0.0,24.39853286743164,4.700908660888672,1.3377679586410522,0.0,0.0,28.52819649363358,XS,0
274791,Saibai,104.020202257,555,5.335502027084854,3535.9243945335247,167.88984558388714,0.6367305263839039,4.851729629728638,5.577800750732422,1400719.0,0.0,210240.0,26.76560909170604,3.989956855773926,1.4041664600372314,0.0,0.0,22.92835572394191,XS,1
